id,receipt_no,corp_code,corp_name,stock_code,report_name,event_date,market,t0_close,t+1_close,t+2_close,t+5_close,ret_1d,ret_2d,ret_5d,error,t0_date,t+1_date,t+2_date,t+5_date,benchmark_source,benchmark_symbol,benchmark_t0_close,benchmark_t1_close,benchmark_t2_close,benchmark_t5_close,benchmark_ret_1d,benchmark_ret_2d,benchmark_ret_5d,abnormal_ret_1d,abnormal_ret_2d,abnormal_ret_5d,benchmark_alignment
1233163,20211228900713,00397252,조이시티,067000,권배락(무상증자 및 배당),2021-12-28,KOSDAQ,10100.0,10250.0,10250.0,9550.0,0.014851485148514865,0.014851485148514865,-0.054455445544554504,,2021-12-28,2021-12-29,2021-12-30,2022-01-05,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1027.44,1028.05,1033.98,1009.62,0.0005937086350540355,0.006365335202055622,-0.017344078486335013,0.01425777651346083,0.008486149946459243,-0.03711136705821949,complete
1242016,20211213000179,00359395,헬릭스미스,084990,주요사항보고서(무상증자결정),2021-12-13,KOSDAQ,22145.0,23964.0,23964.0,23509.0,0.0821404380221269,0.0821404380221269,0.06159403928652063,,2021-12-13,2021-12-14,2021-12-15,2021-12-20,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1005.96,1002.81,1003.52,990.51,-0.0031313372301086106,-0.0024255437591952367,-0.015358463557199165,0.0852717752522355,0.08456598178132213,0.0769525028437198,complete
1233162,20211228900717,00359395,헬릭스미스,084990,권배락(무상증자 및 배당),2021-12-28,KOSDAQ,23600.0,22350.0,22700.0,21800.0,-0.052966101694915224,-0.03813559322033899,-0.07627118644067798,,2021-12-28,2021-12-29,2021-12-30,2022-01-05,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1027.44,1028.05,1033.98,1009.62,0.0005937086350540355,0.006365335202055622,-0.017344078486335013,-0.05355981032996926,-0.044500928422394614,-0.05892710795434297,complete
1240541,20211215000107,00149947,JW중외제약,001060,주요사항보고서(무상증자결정),2021-12-15,KOSPI,22453.0,22267.0,21712.0,21341.0,-0.008283970961564191,-0.03300227141139267,-0.04952567585623302,,2021-12-15,2021-12-16,2021-12-17,2021-12-22,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2989.39,3006.41,3017.73,2984.48,0.005693469236198734,0.009480194956161592,-0.001642475555213574,-0.013977440197762925,-0.04248246636755426,-0.047883200301019446,complete
985145,20230227003394,00149947,JW중외제약,001060,주요사항보고서(무상증자결정),2023-02-27,KOSPI,19908.0,19813.0,19861.0,20528.0,-0.004771950974482575,-0.0023608599557967125,0.03114325899136028,,2023-02-27,2023-02-28,2023-03-02,2023-03-07,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2402.64,2412.85,2427.85,2463.35,0.004249492225218976,0.010492624779409265,0.02526803849099335,-0.009021443199701551,-0.012853484735205978,0.005875220500366929,complete
782823,20231215000524,00149947,JW중외제약,001060,주요사항보고서(무상증자결정),2023-12-15,KOSPI,33053.0,35456.0,34770.0,36829.0,0.07270141893322846,0.05194687320364255,0.11424076483223922,,2023-12-15,2023-12-18,2023-12-19,2023-12-22,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2563.56,2566.86,2568.55,2599.51,0.0012872723868371239,0.0019465118819144145,0.014023467365694708,0.07141414654639133,0.05000036132172814,0.10021729746654451,complete
1240491,20211215000122,00110431,JW신약,067290,주요사항보고서(무상증자결정),2021-12-15,KOSDAQ,3377.0,3350.0,3256.0,3200.0,-0.007995262066923359,-0.03583061889250816,-0.0524133846609417,,2021-12-15,2021-12-16,2021-12-17,2021-12-22,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1003.52,1007.86,1001.26,1000.13,0.004324776785714413,-0.0022520727040816757,-0.003378109056122458,-0.012320038852637771,-0.033578546188426484,-0.04903527560481924,complete
1233171,20211228900705,00110431,JW신약,067290,권배락(무상증자 및 배당),2021-12-28,KOSDAQ,3248.0,3331.0,3326.0,4257.0,0.025554187192118327,0.02401477832512322,0.31065270935960587,,2021-12-28,2021-12-29,2021-12-30,2022-01-05,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1027.44,1028.05,1033.98,1009.62,0.0005937086350540355,0.006365335202055622,-0.017344078486335013,0.024960478557064292,0.0176494431230676,0.3279967878459409,complete
1020114,20221215000285,00110431,JW신약,067290,주요사항보고서(무상증자결정),2022-12-15,KOSDAQ,3009.0,3088.0,3038.0,3207.0,0.026254569624460045,0.009637753406447347,0.06580259222333007,,2022-12-15,2022-12-16,2022-12-19,2022-12-22,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,722.68,717.41,717.22,715.02,-0.007292300880057501,-0.00755521115846558,-0.010599435434770488,0.033546870504517545,0.017192964564912927,0.07640202765810056,complete
1014013,20221227900874,00110431,JW신약,067290,권배락(무상증자 및 배당),2022-12-27,KOSDAQ,3146.0,3249.0,3137.0,2959.0,0.03273998728544192,-0.0028607755880483143,-0.05944055944055948,,2022-12-27,2022-12-28,2022-12-29,2023-01-04,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,704.19,692.37,679.29,683.67,-0.016785242619179574,-0.0353597750607082,-0.029139862821113804,0.04952522990462149,0.032498999472659884,-0.030300696619445677,complete
782830,20231215000521,00110431,JW신약,067290,주요사항보고서(무상증자결정),2023-12-15,KOSDAQ,2122.0,2164.0,2186.0,2234.0,0.019792648444863392,0.03016022620169645,0.0527803958529689,,2023-12-15,2023-12-18,2023-12-19,2023-12-22,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,838.31,850.96,858.3,854.62,0.015089883217425548,0.023845594111963297,0.019455809903257792,0.004702765227437844,0.006314632089733152,0.033324585949711105,complete
778608,20231226900907,00110431,JW신약,067290,권배락(무상증자 및 배당),2023-12-26,KOSDAQ,2199.0,2249.0,2249.0,2222.0,0.02273760800363811,0.02273760800363811,0.010459299681673473,,2023-12-26,2023-12-27,2023-12-28,2024-01-04,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,848.34,859.79,866.57,866.25,0.013496946978805546,0.021489025626517666,0.021111818374708324,0.009240661024832564,0.001248582377120444,-0.010652518693034851,complete
535523,20241216000369,00110431,JW신약,067290,주요사항보고서(무상증자결정),2024-12-16,KOSDAQ,1569.0,1531.0,1537.0,1440.0,-0.02421924792861696,-0.020395156150414318,-0.0822179732313576,,2024-12-16,2024-12-17,2024-12-18,2024-12-23,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,698.53,694.47,697.57,679.24,-0.005812205631826717,-0.0013743146321559818,-0.02761513463988652,-0.018407042296790244,-0.019020841518258336,-0.05460283859147108,complete
530310,20241226901037,00110431,JW신약,067290,권배락              (무상증자 및 배당),2024-12-26,KOSDAQ,1459.0,1412.0,1437.0,1543.0,-0.03221384509938319,-0.015078821110349527,0.05757368060315282,,2024-12-26,2024-12-27,2024-12-30,2025-01-06,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,675.64,665.97,678.19,717.96,-0.01431235569238054,0.0037741992777220457,0.06263690722870185,-0.017901489407002646,-0.018853020388071573,-0.005063226625549033,complete
288720,20251216000254,00110431,JW신약,067290,주요사항보고서(무상증자결정),2025-12-16,KOSDAQ,1802.0,2053.0,1846.0,1920.0,0.13928967813540516,0.02441731409544956,0.06548279689234193,,2025-12-16,2025-12-17,2025-12-18,2025-12-23,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,916.11,911.07,901.33,919.56,-0.005501522742902054,-0.01613343375795484,0.0037659233061531072,0.1447912008783072,0.0405507478534044,0.061716873586188825,complete
281518,20251229900727,00110431,JW신약,067290,권리락              (무상증자),2025-12-29,KOSDAQ,2025.0,2130.0,2100.0,1906.0,0.051851851851851816,0.03703703703703698,-0.05876543209876539,,2025-12-29,2025-12-30,2026-01-02,2026-01-07,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,932.59,925.47,945.57,947.39,-0.0076346518834643495,0.013918227731371857,0.015869782004953814,0.059486503735316165,0.023118809305665122,-0.0746352141037192,complete
1240473,20211215000135,00632304,JW홀딩스,096760,주요사항보고서(무상증자결정),2021-12-15,KOSPI,3263.0,3270.0,3248.0,3160.0,0.0021452650934723483,-0.004596996628869143,-0.031566043518234776,,2021-12-15,2021-12-16,2021-12-17,2021-12-22,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2989.39,3006.41,3017.73,2984.48,0.005693469236198734,0.009480194956161592,-0.001642475555213574,-0.0035482041427263855,-0.014077191585030735,-0.029923567963021203,complete
